SECClasS_Code;SECCLasS_Title;WBS_L1;WBS_Title_L1;WBS_L2;WBS_Title_L2;WBS_L3;WBS_Title_L3;WBS_Code;WBS_Title;Expected_lifespan;Unit of Measure;Conversion Factor (Kg/m3, Kg/m2, kg/m, kg/u);Unit_Cost;GWP A1-A3 (kgCo2e/m3, kgCo2e/m2, kgCo2e/m, kgCo2e/u);Concrete (%);Clay bricks (%);Ceramic Tiles (%);Ceramic (%);Wood (%);Glass (%);Plastics (%);Bituminous material (%);Copper (%);Aluminium (%);Steel (%);Metal (%);Stone (%);Cork (%);Expanded polystyrene (EPS) (%);Extruded polystyrene foam (XPS) (%);Asbestos (%);Gypsum (%);Adobe (%);Teste (%);Fiberglass (%)
Ss_55_50_46_58;Sistemas de rede de distribuição de óleo - Oil distribution network systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47;Sistemas de abastecimento de combustível líquido - Liquid fuel supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47_10;Sistemas de abastecimento de biodiesel - Biodiesel supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47_12;Sistemas de abastecimento de bioetanol - Bioethanol supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47_21;Sistemas de abastecimento de gasoleo - Diesel supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47_32;Sistemas de abastecimento de fuelóleo - Fuel oil supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47_45;Sistemas de abastecimento de querosene / combustível de aviação - Kerosene/ jet fuel supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47_46;Sistemas de abastecimento de biocombustível líquido - Liquid biofuel supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_50_47_61;Sistemas de abastecimento de gasolina - Petrol supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_60;Sistemas de distribuição e abastecimento de líquidos de processo - Process liquid distribution and supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_60_45;Sistemas de abastecimento de ácidos e bases líquidos - Liquid acids and bases supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_60_47;Sistemas de abastecimento de produtos químicos líquidos - Liquid chemicals supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_60_50;Sistemas de abastecimento de polímero líquido - Liquid polymer supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_60_55;Sistemas de abastecimento de lubrificação - Lubrication supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_60_55_70;Sistemas de abastecimento de lubrificação ferroviária - Rail lubrication supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70;Sistemas de distribuição e abastecimento de água - Water distribution and supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_38;Sistemas de abastecimento de água quente e fria - Hot and cold water supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_38_15;Sistemas de abastecimento de água fria - Cold water supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_38_20;Sistemas de armazenagem direto de água quente - Direct hot water storage supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_38_40;Sistemas de entrada de abastecimento de água - Incoming water supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_38_42;Sistemas indiretos de abastecimento de água quente - Indirect hot water storage supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_38_45;Sistemas instantâneos de abastecimento de água quente - Instantaneous hot water supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_38_65;Sistemas de abastecimento de água fria bombeada - Pumped cold water supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_39;Sistemas hidrelétricos de abastecimento de água sob pressão - Hydroelectric pressure water supply systems;02_;Core;02_05_;Sanitary systems;02_05_01_;Hot water distribution;02_05_01_;Hot water distribution;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_39_10;Sistemas de dutos de pressão enterrados - Buried pressure pipeline systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_42;Sistemas de irrigação - Irrigation systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_42_20;Sistemas de irrigação automático - Drip irrigation systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_42_50;Sistemas de irrigação manual - Manual irrigation systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_42_60;Sistemas de irrigação passivos - Passive irrigation systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_42_85;Sistemas de irrigação por aspersão - Sprinkler irrigation systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_42_87;Sistemas de subirrigação - Subirrigation systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_94;Sistemas de lavagem - Washing systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_94_94;Sistemas de lavagem de fábrica - Wash plant systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_94_96;Sistemas de lavagem de rodas - Wheel washing systems;03_;External works;03_01_;Utilities;03_01_02_;Substations and equipment;03_01_02_;Substations and equipment;30;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_95;Sistemas de rede de distribuição de água - Water distribution network systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_95_50;Sistemas de rede principal de distribuição de água - Mains water distribution network systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_95_66;Sistemas de rede privada de distribuição de água - Private water distribution network systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_96;Sistemas de recursos hídricos - Water feature systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_96_15;Sistemas em cascata - Cascade and waterfall systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_96_31;Sistemas de fonte e jato - Fountain and jet systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_96_83;Sistemas autônomos de recursos hídricos - Self-contained water feature systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_96_96;Sistemas de jogos aquáticos - Water play systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_97;Sistemas de recuperação de água - Water reclamation systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_97_35;Sistemas de recuperação de água cinza - Grey water reclamation systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_97_70;Sistemas de recuperação de água da chuva - Rainwater reclamation systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_98;Sistemas de tratamento de água - Water treatment systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_98_08;Sistemas de tratamento de água de poço - Bore water treatment systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_98_13;Sistemas de tratamento de água sem produtos químicos - Chemical-free water treatment systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_98_85;Sistemas de tratamento de água de piscina - Swimming pool water treatment systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_98_92;Sistemas de tratamento de água ultrapura - Ultrapure water treatment systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_99;Sistemas de gestão de água - Water management systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_70_99_84;Sistemas de comportas - Stoplog systems;02_;Core;02_05_;Sanitary systems;;;02_05_;Sanitary systems;25;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_90;Sistemas de abastecimento e distribuição de sólidos canalizados - Piped solids distribution and supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_90_65;Sistemas de abastecimento canalizado de pó e grânulos - Piped granule and powder supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_55_95;Sistemas de abastecimento temporário - Temporary piped supply systems;02_;Core;02_06_;Other systems;;;02_06_;Other systems;0;V;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60;Sistemas de aquecimento, arrefecimento e refrigeração - Heating, cooling and refrigeration systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_30;Sistemas de aquecimento ferroviário e pavimento - Rail and paving heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_30_60;Sistemas de aquecimento de pavimento - Pavement heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_30_60_27;Sistemas elétricos de aquecimento de pavimento - Electric pavement heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_30_70;Sistemas de aquecimento ferroviário - Railway heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_30_70_65;Sistemas de aquecimento por pontos - Points heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_30_75;Sistemas de aquecimento de pista - Runway heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_30_90;Sistemas de aquecimento de elétricos - Tramway heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40;Sistemas de aquecimento e arrefecimento do ambiente - Space heating and cooling systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_13;Sistemas climáticos de teto e vigas - Climatic ceiling and beam systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_13_13;Climatic beam systems - Climatic beam systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_13_14;Sistemas climatização de teto - Climatic ceiling systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_15;Sistemas combinados de aquecimento, arrefecimento e energia - Combined heating, cooling and power systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_15_40;Sistemas combinados de calor e energia - Combined heat and power systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_17;Sistemas de arrefecimento - Cooling systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_17_12;Sistemas de água gelada - Chilled water systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_17_15;Sistemas de água gelada - Chilled water systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_17_21;Sistemas de refrigeração distrital - District cooling systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_17_96;Sistemas de refrigeração de água - Water cooling systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_36;Sistemas de bomba de calor - Heat pump systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_36_05;Sistemas de bomba de calor por fonte de ar - Air source heat pump systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_36_35;Sistemas de bomba de calor com fonte de terra - Ground source heat pump systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_36_96;Sistemas de bomba de calor com fonte de água - Water source heat pump systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37;Sistemas de aquecimento - Heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37_21;Sistemas de aquecimento a gás direto - Direct gas-fired heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37_22;Sistemas de aquecimento urbano - District heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37_26;Sistemas de aquecimento elétrico - Electric heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37_48;Sistemas de aquecimento de água quente de baixa temperatura - Low-temperature hot water heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37_51;Sistemas de aquecimento de água quente de média temperatura - Medium temperature hot water heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37_81;Sistemas de aquecimento solar - Solar heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_37_85;Sistemas de aquecimento a vapor - Steam heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_84;Sistemas de rede de distribuição de aquecimento e refrigeração ambiente - Space heating and cooling distribution network systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_84_21;Sistemas de rede de distribuição de arrefecimento distrital - District cooling distribution network systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_84_22;Sistemas de rede de distribuição de aquecimento urbano - District heating distribution network systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_90;Sistemas de aquecimento por resistência elétrica - Trace heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_90_28;Sistemas de deteção de resistência elétrica por calor - Electrical resistance trace heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_92;Sistemas de aquecimento e arrefecimento por piso radiante - Underfloor heating and cooling systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_92_15;Sistemas combinados de aquecimento e arrefecimento de piso - Combined underfloor heating and cooling systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ss_60_40_92_27;Sistemas elétricos de arrefecimento por piso radiante - Electric underfloor heating systems;02_;Core;02_03_;Energy system;02_03_01_;Heating plant and distribution;02_03_01_;Heating plant and distribution;20;U;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
